item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
69490765,MELLTORP / ÄLVSTA,Furniture sets,SR797,No old price,FALSE,https://www.ikea.com/sa/en/p/melltorp-aelvsta-table-and-2-chairs-white-white-rattan-chrome-plated-s69490765/,No,"Table and 2 chairs, white white/rattan chrome-plated,",Unknown,,,
50413507,HEMNES,Bookcases & shelving units,"SR1,945",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown-50413507/,Yes,"Glass-door cabinet with 3 drawers, white stain/light brown,",Carina Bengs,37,197,90
9442683,KALLAX,Bookcases & shelving units,SR649,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black-s09442683/,Yes,"Shelving unit with underframe, walnut effect/light grey black,",Unknown,,,
20334597,EKET,Cabinets & cupboards,SR139,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-light-grey-20334597/,Yes,"Cabinet, light grey,",Jon Karlsson,35,35,35
79332407,BOAXEL,Wardrobes,SR460,No old price,TRUE,https://www.ikea.com/sa/en/p/boaxel-laundry-combination-white-metal-s79332407/,Yes,"Laundry combination, white/metal,",IKEA of Sweden,,,
79176322,MALM,Beds,"SR2,095",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-black-brown-leirsund-s79176322/,Yes,"Bed frame, high, w 2 storage boxes, black-brown/Leirsund,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
10551322,RUNMARÖ,Bookcases & shelving units,SR425,No old price,TRUE,https://www.ikea.com/sa/en/p/runmaroe-shelving-unit-dark-grey-indoor-outdoor-10551322/,No,"Shelving unit, dark grey indoor /outdoor,",Unknown,40,182,90
69217714,BILLY / OXBERG,Bookcases & shelving units,"SR1,238",No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-s69217714/,Yes,"Bookcase, white,",Gillis Lundgren/IKEA of Sweden,,,
9426150,BESTÅ,Cabinets & cupboards,SR510,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-shelf-unit-with-door-black-brown-moertviken-black-s09426150/,Yes,"Shelf unit with door, black-brown/Mörtviken black,",Unknown,,,
49189203,EKET,Cabinets & cupboards,SR774,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-s49189203/,No,"Cabinet combination with feet, white,",IKEA of Sweden/Jon Karlsson,,,
39544307,DANDERYD / INGOLF,Furniture sets,"SR2,593",No old price,FALSE,https://www.ikea.com/sa/en/p/danderyd-ingolf-table-and-6-chairs-black-brown-black-s39544307/,Yes,"Table and 6 chairs, black/brown-black,",Unknown,,,
9251348,IVAR,Cabinets & cupboards,"SR1,500",No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-4-sections-shelves-pine-s09251348/,No,"4 sections/shelves, pine,",IKEA of Sweden,,,
59278331,KALLAX,Room dividers,"SR1,487",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-high-gloss-white-s59278331/,Yes,"Shelving unit with 4 inserts, high-gloss/white,",IKEA of Sweden/Tord Björklund,,,
19432985,PAX / MEHAMN/AULI,Wardrobes,"SR2,550","SR2,700",FALSE,https://www.ikea.com/sa/en/p/pax-mehamn-auli-wardrobe-combination-white-double-sided-white-mirror-glass-s19432985/,Yes,"Wardrobe combination, white double sided/white mirror glass,",Unknown,,,
80485338,PERJOHAN,Dining furniture,SR149,No old price,TRUE,https://www.ikea.com/sa/en/p/perjohan-stool-with-storage-pine-80485338/,No,"Stool with storage, pine",J Jelinek/F Wiersma,25,45,49
99442607,NORDEN / RÖNNINGE,Dining furniture,"SR2,057",No old price,TRUE,https://www.ikea.com/sa/en/p/norden-roenninge-table-and-2-chairs-birch-birch-s99442607/,No,"Table and 2 chairs, birch/birch,",Unknown,,,
79501693,BJÖRKSNÄS,Beds,"SR3,245",No old price,TRUE,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79501693/,No,"Bed frame, birch/Leirsund,",Unknown,,,
70214192,MALM,Tables & desks,SR945,No old price,TRUE,https://www.ikea.com/sa/en/p/malm-desk-with-pull-out-panel-white-70214192/,Yes,"Desk with pull-out panel, white,",Unknown,65,73,151
9251777,KLIPPAN,Sofas,"SR1,695",No old price,TRUE,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s09251777/,Yes,"2-seat sofa, Kabusa dark grey",IKEA of Sweden,,,
60245844,BESTÅ,Cabinets & cupboards,SR300,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-white-60245844/,Yes,"Frame, white,",IKEA of Sweden,40,38,120
9495129,EKEDALEN / LILLÅNÄS,Furniture sets,"SR2,575",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-lillanaes-table-and-4-chairs-dark-brown-chrome-plated-gunnared-dark-grey-s09495129/,Yes,"Table and 4 chairs, dark brown/chrome-plated Gunnared dark grey,",Unknown,,,
80388587,STRANDTORP,Dining furniture,"SR2,199",No old price,TRUE,https://www.ikea.com/sa/en/p/strandtorp-extendable-table-brown-80388587/,Yes,"Extendable table, brown,",Andreas Fredriksson,260,75,95
29412618,BESTÅ,"Sideboards, buffets & console tables","SR1,405",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-white-sutterviken-kabbarp-white-s29412618/,Yes,"Storage combination w doors/drawers, white/Sutterviken/Kabbarp white,",Unknown,,,
9297657,JONAXEL,Wardrobes,SR570,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-wardrobe-combination-white-s09297657/,No,"Wardrobe combination, white,",IKEA of Sweden,,,
10507616,UTESPELARE,Gaming furniture,SR595,No old price,TRUE,https://www.ikea.com/sa/en/p/utespelare-gaming-chair-bomstad-black-10507616/,Yes,"Gaming chair, Bomstad black",Jon Karlsson,43,39,70
10512651,TOLKNING,Beds,SR149,No old price,TRUE,https://www.ikea.com/sa/en/p/tolkning-basket-handmade-rattan-10512651/,No,"Basket, handmade rattan,",Nike Karlsson,43,19,50
29436577,FJÄLLBO/KULLABERG / GULLHULT,Tables & desks,"SR1,382",No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-kullaberg-gullhult-desk-and-storage-combination-and-swivel-chair-black-pine-s29436577/,No,"Desk and storage combination, and swivel chair black/pine",Unknown,,,
80496025,IDANÄS,"Sideboards, buffets & console tables","SR1,795",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-sideboard-white-80496025/,Yes,"Sideboard, white,",Francis Cayouette,50,95,124
60282186,LACK,Bookcases & shelving units,SR379,No old price,TRUE,https://www.ikea.com/sa/en/p/lack-wall-shelf-unit-white-60282186/,Yes,"Wall shelf unit, white,",C Halskov/H Dalsgaard,28,190,30
19390773,AGEN,Armchairs & chaise longues,SR338,No old price,FALSE,https://www.ikea.com/sa/en/p/agen-armchair-with-cushion-rattan-norna-natural-s19390773/,No,"Armchair with cushion, rattan/Norna natural",Unknown,,,
60556322,ÖJULF,Tables & desks,SR99,No old price,TRUE,https://www.ikea.com/sa/en/p/oejulf-laptop-support-dark-grey-60556322/,No,"Laptop support, dark grey,",IKEA of Sweden,38,6,52
79385938,BERGMUND,Dining furniture,SR385,No old price,TRUE,https://www.ikea.com/sa/en/p/bergmund-chair-black-ljungen-light-green-s79385938/,No,"Chair, black/Ljungen light green",IKEA of Sweden/K Hagberg/M Hagberg,,,
79275119,HAVSTA,Dining furniture,"SR1,865",No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-white-clear-glass-s79275119/,Yes,"Glass-door cabinet with plinth, white clear glass,",IKEA of Sweden,,,
10369436,SKÄRHAMN,Cabinets & cupboards,SR50,No old price,TRUE,https://www.ikea.com/sa/en/p/skaerhamn-drop-handle-black-chrome-plated-10369436/,No,"Drop handle, black/chrome-plated,",Ebba Strandmark,15,65,
20299829,KRAGSTA,Tables & desks,SR599,No old price,TRUE,https://www.ikea.com/sa/en/p/kragsta-nest-of-tables-set-of-2-white-20299829/,No,"Nest of tables, set of 2, white",Carina Bengs,78,4,52
60485339,PERJOHAN,Dining furniture,SR295,No old price,TRUE,https://www.ikea.com/sa/en/p/perjohan-bench-with-storage-pine-60485339/,No,"Bench with storage, pine,",J Jelinek/F Wiersma,28,45,100
70290360,SKUBB,Beds,SR69,No old price,TRUE,https://www.ikea.com/sa/en/p/skubb-storage-case-white-70290360/,Yes,"Storage case, white,",IKEA of Sweden,55,19,93
39287789,SOLLERÖN,Outdoor furniture,"SR4,675","SR4,720",FALSE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-dark-grey-froesoen-duvholmen-beige-s39287789/,Yes,"Modular corner sofa 3-seat, outdoor, dark grey/Frösön/Duvholmen beige",Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist,,,
79484448,PINNTORP / PINNTORP,Dining furniture,"SR1,539",No old price,TRUE,https://www.ikea.com/sa/en/p/pinntorp-pinntorp-table-and-2-chairs-light-brown-stained-white-stained-katorp-light-brown-stained-s79484448/,No,"Table and 2 chairs, light brown stained white stained/Katorp light brown stained,",Unknown,,,
70388620,HAVSTA,Dining furniture,"SR1,545",No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-70388620/,Yes,"Cabinet with plinth, white,",IKEA of Sweden,47,89,121
29248010,NORDLI,Chairs,"SR3,025",No old price,TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-10-drawers-white-s29248010/,No,"Chest of 10 drawers, white,",Ola Wihlborg,,,
39495000,MALM,Beds,"SR1,145",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-lindbaden-s39495000/,Yes,"Bed frame, high, w 2 storage boxes, white/Lindbåden,",Unknown,,,
39430909,SMÅSTAD / PLATSA,Nursery furniture,"SR1,179",No old price,FALSE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-green-with-4-drawers-s39430909/,Yes,"Wardrobe, white green/with 4 drawers,",Unknown,,,
9306261,VIMLE,Sofas,"SR7,840",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-with-chaise-longue-with-headrest-grann-bomstad-black-s09306261/,No,"3-seat sofa, with chaise longue with headrest/Grann/Bomstad black",Ehlén Johansson,,,
70463742,BOAXEL,Bookcases & shelving units,SR20,No old price,TRUE,https://www.ikea.com/sa/en/p/boaxel-adjustable-clothes-rail-white-70463742/,No,"Adjustable clothes rail, white,",IKEA of Sweden,30,,
39443068,KIVIK,Sofas,"SR10,785",No old price,TRUE,https://www.ikea.com/sa/en/p/kivik-u-shaped-sofa-7-seat-kelinge-grey-turquoise-s39443068/,Yes,"U-shaped sofa, 7-seat, Kelinge grey-turquoise",Unknown,,,
70483274,VIHALS,Bookcases & shelving units,SR825,No old price,TRUE,https://www.ikea.com/sa/en/p/vihals-shelving-unit-with-10-shelves-white-70483274/,No,"Shelving unit with 10 shelves, white,",Ola Wihlborg,37,200,95
69387462,EILIF,Room dividers,SR795,No old price,TRUE,https://www.ikea.com/sa/en/p/eilif-screen-freestanding-grey-white-s69387462/,Yes,"Screen, freestanding, grey/white,",Unknown,,,
39389165,PÄRUP,Sofas,"SR2,095",No old price,TRUE,https://www.ikea.com/sa/en/p/paerup-2-seat-sofa-gunnared-dark-grey-s39389165/,Yes,"2-seat sofa, Gunnared dark grey",Unknown,,,
9521722,MITTCIRKEL / ALEX,Tables & desks,"SR1,190",No old price,TRUE,https://www.ikea.com/sa/en/p/mittcirkel-alex-desk-lively-pine-effect-white-s09521722/,No,"Desk, lively pine effect/white,",Unknown,,,
70530949,TÄRNÖ,Outdoor furniture,SR75,No old price,TRUE,https://www.ikea.com/sa/en/p/taernoe-chair-outdoor-foldable-white-green-70530949/,Yes,"Chair, outdoor, foldable white/green",IKEA of Sweden,28,45,39
69430470,SMÅSTAD / PLATSA,Nursery furniture,SR984,No old price,TRUE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-green-with-2-clothes-rails-s69430470/,Yes,"Wardrobe, white green/with 2 clothes rails,",Unknown,,,
9188286,BESTÅ,TV & media furniture,"SR1,320",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-white-hanviken-stubbarp-white-s09188286/,Yes,"TV bench with drawers, white/Hanviken/Stubbarp white,",IKEA of Sweden/Marcus Arvonen,,,
89443283,VISKAFORS,Armchairs & chaise longues,"SR2,595",No old price,TRUE,https://www.ikea.com/sa/en/p/viskafors-1-5-seat-armchair-lejde-grey-green-birch-s89443283/,Yes,"1,5-seat armchair, Lejde/grey/green birch",Unknown,,,
330982,HJÄLPA,Cabinets & cupboards,SR100,SR50,TRUE,https://www.ikea.com/sa/en/p/hjaelpa-drawer-without-front-white-00330982/,No,"Drawer without front, white,",IKEA of Sweden,55,12,80
20546877,KLINTEN,Dining furniture,SR325,No old price,TRUE,https://www.ikea.com/sa/en/p/klinten-chair-brown-kilanda-pale-blue-20546877/,Yes,"Chair, brown/Kilanda pale blue",Willy Chong,60,49,43
50497818,STRAUMEN,Cabinets & cupboards,SR250,SR15,TRUE,https://www.ikea.com/sa/en/p/straumen-mirror-door-mirror-glass-50497818/,No,"Mirror door, mirror glass,",IKEA of Sweden,,180,40
60405757,NYDALA,Cabinets & cupboards,SR75,No old price,TRUE,https://www.ikea.com/sa/en/p/nydala-handle-bronze-colour-60405757/,No,"Handle, bronze-colour,",IKEA of Sweden,25,,16
60431563,FRIHETEN,Beds,"SR2,995",No old price,TRUE,https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/,Yes,"3-seat sofa-bed, Skiftebo blue",IKEA of Sweden,199,46,144
19830588,POÄNG,Armchairs & chaise longues,"SR1,195",No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-armchair-birch-veneer-glose-eggshell-s19830588/,Yes,"Armchair, birch veneer/Glose eggshell",Noboru Nakamura,,,
9239827,NORDLI,Chests of drawers & drawer units,SR725,No old price,TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-2-drawers-white-s09239827/,No,"Chest of 2 drawers, white,",Ola Wihlborg,,,
50410354,GRÅVAL,Dining furniture,SR550,No old price,TRUE,https://www.ikea.com/sa/en/p/graval-junior-chair-50410354/,No,Junior chair,David Wahl,23,55,30
59416436,LANDSKRONA,Sofas,"SR5,490",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-4-seat-sofa-with-chaise-longue-djuparp-dark-green-metal-s59416436/,Yes,"4-seat sofa, with chaise longue/Djuparp dark green/metal",Unknown,,,
89304687,VINLIDEN,Sofas,"SR3,795",No old price,TRUE,https://www.ikea.com/sa/en/p/vinliden-3-seat-sofa-with-chaise-longue-hillared-anthracite-s89304687/,Yes,"3-seat sofa with chaise longue, Hillared anthracite",Ebba Strandmark,,,
80297021,HEMNES,TV & media furniture,"SR1,245",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-tv-bench-white-stain-80297021/,Yes,"TV bench, white stain,",Carina Bengs,47,57,148
89417707,ANFALLARE / KRILLE,Tables & desks,SR835,No old price,TRUE,https://www.ikea.com/sa/en/p/anfallare-krille-desk-bamboo-white-s89417707/,Yes,"Desk, bamboo/white,",Unknown,,,
19424339,PLATSA,Cabinets & cupboards,"SR1,545","SR1,560",TRUE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-3-doors-white-fonnes-white-s19424339/,No,"Wardrobe with 3 doors, white/Fonnes white,",Unknown,,,
89017832,BILLY / OXBERG,Cabinets & cupboards,"SR1,698",No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-glass-s89017832/,Yes,"Bookcase, white/glass,",Gillis Lundgren,,,
30326177,LENNART,Chests of drawers & drawer units,SR79,No old price,TRUE,https://www.ikea.com/sa/en/p/lennart-drawer-unit-white-30326177/,No,"Drawer unit, white",Jon Karlsson,34,56,30
39330472,TROFAST,Nursery furniture,SR250,SR275,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-turquoise-s39330472/,Yes,"Storage combination, white/turquoise,",Studio Copenhagen,,,
49477492,TROFAST,Nursery furniture,SR385,SR450,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-dark-grey-s49477492/,Yes,"Storage combination, light white stained pine/dark grey,",Unknown,,,
59305042,LISABO / ODGER,Furniture sets,"SR2,541",No old price,TRUE,https://www.ikea.com/sa/en/p/lisabo-odger-table-and-4-chairs-ash-veneer-anthracite-s59305042/,Yes,"Table and 4 chairs, ash veneer/anthracite,",J Löfgren/J Pettersson/K Hagberg/M Hagberg,,,
49502118,POÄNG,Armchairs & chaise longues,"SR1,095",No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-rocking-chair-birch-veneer-gunnared-dark-grey-s49502118/,Yes,"Rocking-chair, birch veneer/Gunnared dark grey",Unknown,,,
49280754,BILLY / OXBERG,Bookcases & shelving units,"SR2,196",No old price,FALSE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-white-s49280754/,Yes,"Bookcase w height extension ut/drs, white,",Gillis Lundgren/IKEA of Sweden,,,
40415050,HAUGA,Cabinets & cupboards,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-cabinet-with-2-doors-grey-40415050/,Yes,"Cabinet with 2 doors, grey,",Ola Wihlborg,46,116,70
19419026,VIMLE,Beds,"SR6,555",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-gunnared-medium-grey-s19419026/,Yes,"3-seat sofa-bed, Gunnared medium grey",Unknown,,,
59477910,TROFAST,Nursery furniture,SR770,SR900,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-light-red-s59477910/,Yes,"Storage combination, light white stained pine/light red,",Unknown,,,
445327,JÄRPÖN,Outdoor furniture,SR130,SR120,TRUE,https://www.ikea.com/sa/en/p/jaerpoen-cover-for-seat-cushion-outdoor-anthracite-00445327/,No,"Cover for seat cushion, outdoor anthracite,",IKEA of Sweden,62,,62
49440248,BESTÅ,Dining furniture,"SR1,835",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-white-bergsviken-oesarp-beige-marble-effect-s49440248/,Yes,"Storage combination w doors/drawers, white Bergsviken/Ösarp/beige marble effect,",Unknown,,,
80533570,KVISTBRO,Chests of drawers & drawer units,SR195,No old price,TRUE,https://www.ikea.com/sa/en/p/kvistbro-storage-table-silver-colour-dark-grey-green-80533570/,No,"Storage table, silver-colour/dark grey-green,",Francis Cayouette,,42,
39521725,PLATSA,Cabinets & cupboards,SR900,SR915,TRUE,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-blue-s39521725/,No,"Open shelving unit, blue,",Unknown,,,
70489394,MILLBERGET,Chairs,SR499,No old price,TRUE,https://www.ikea.com/sa/en/p/millberget-swivel-chair-murum-black-70489394/,Yes,"Swivel chair, Murum black",Unknown,45,45,70
19495181,EKEDALEN / LILLÅNÄS,Furniture sets,"SR3,695",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-lillanaes-table-and-4-chairs-dark-brown-chrome-plated-glose-black-s19495181/,Yes,"Table and 4 chairs, dark brown/chrome-plated Glose black,",Unknown,,,
19495058,TARVA,Beds,"SR1,025","SR1,045",TRUE,https://www.ikea.com/sa/en/p/tarva-bed-frame-pine-lindbaden-s19495058/,No,"Bed frame, pine/Lindbåden,",Unknown,,,
89485008,SMÅSTAD / PLATSA,Nursery furniture,"SR2,225","SR2,330",FALSE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-pale-pink-with-2-chest-of-drawers-s89485008/,Yes,"Wardrobe, white pale pink/with 2 chest of drawers,",Unknown,,,
89429343,EKET,Chests of drawers & drawer units,SR149,No old price,FALSE,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-light-green-s89429343/,No,"Wall-mounted shelving unit, light green,",Unknown,,,
69301109,BESTÅ,"Sideboards, buffets & console tables","SR1,485",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-selsviken-high-gloss-black-clear-glass-s69301109/,Yes,"Storage combination w glass doors, black-brown/Selsviken high-gloss/black clear glass,",IKEA of Sweden,,,
79501688,BJÖRKSNÄS,Beds,"SR2,595",No old price,TRUE,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-birch-veneer-loenset-s79501688/,No,"Bed frame, birch/birch veneer/Lönset,",Unknown,,,
60458944,IDANÄS,Beds,"SR1,495",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-upholstered-bed-frame-gunnared-pale-pink-60458944/,Yes,"Upholstered bed frame, Gunnared pale pink,",Francis Cayouette,200,121,160
20488900,IVAR,Cabinets & cupboards,SR120,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-drawer-pine-20488900/,No,"Drawer, pine,",IKEA of Sweden,30,18,80
69400581,VIMLE,Armchairs & chaise longues,SR785,No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-for-2-seat-sofa-bed-with-wide-armrests-saxemara-black-blue-s69400581/,Yes,"Cover for 2-seat sofa-bed, with wide armrests/Saxemara black-blue",Unknown,,,
39412665,BESTÅ,"Sideboards, buffets & console tables","SR1,905",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-white-selsviken-high-gloss-white-s39412665/,Yes,"Storage combination with drawers, white/Selsviken high-gloss/white,",Unknown,,,
90566744,KRYLBO,Dining furniture,SR225,No old price,TRUE,https://www.ikea.com/sa/en/p/krylbo-chair-tonerud-blue-90566744/,No,"Chair, Tonerud blue",Willy Chong,41,49,55
39432970,PAX / GRIMO,Wardrobes,"SR2,400","SR2,525",TRUE,https://www.ikea.com/sa/en/p/pax-grimo-wardrobe-combination-white-white-s39432970/,No,"Wardrobe combination, white/white,",Unknown,,,
